;year;temp_diff;station_id;name;latitude;longitude;altitude
278;1942-01-01;-0.8354838709677406;1327;Weilerswist-Lommersum;50.7119;6.7905;147
279;1943-01-01;0.48451612903225794;1327;Weilerswist-Lommersum;50.7119;6.7905;147
280;1944-01-01;;1327;Weilerswist-Lommersum;50.7119;6.7905;147
281;1945-01-01;;1327;Weilerswist-Lommersum;50.7119;6.7905;147
282;1946-01-01;;1327;Weilerswist-Lommersum;50.7119;6.7905;147
283;1947-01-01;0.5245161290322589;1327;Weilerswist-Lommersum;50.7119;6.7905;147
284;1948-01-01;0.6245161290322585;1327;Weilerswist-Lommersum;50.7119;6.7905;147
285;1949-01-01;0.6045161290322589;1327;Weilerswist-Lommersum;50.7119;6.7905;147
286;1950-01-01;-0.005483870967740501;1327;Weilerswist-Lommersum;50.7119;6.7905;147
287;1951-01-01;0.004516129032259286;1327;Weilerswist-Lommersum;50.7119;6.7905;147
288;1952-01-01;-0.5454838709677414;1327;Weilerswist-Lommersum;50.7119;6.7905;147
289;1953-01-01;0.22451612903225815;1327;Weilerswist-Lommersum;50.7119;6.7905;147
290;1954-01-01;-0.6554838709677409;1327;Weilerswist-Lommersum;50.7119;6.7905;147
291;1955-01-01;-0.9454838709677418;1327;Weilerswist-Lommersum;50.7119;6.7905;147
292;1956-01-01;-1.5854838709677406;1327;Weilerswist-Lommersum;50.7119;6.7905;147
293;1957-01-01;0.2645161290322591;1327;Weilerswist-Lommersum;50.7119;6.7905;147
294;1958-01-01;-0.1254838709677415;1327;Weilerswist-Lommersum;50.7119;6.7905;147
295;1959-01-01;0.6745161290322592;1327;Weilerswist-Lommersum;50.7119;6.7905;147
296;1960-01-01;-0.03548387096774164;1327;Weilerswist-Lommersum;50.7119;6.7905;147
297;1961-01-01;0.6245161290322585;1327;Weilerswist-Lommersum;50.7119;6.7905;147
298;1962-01-01;-1.4454838709677418;1327;Weilerswist-Lommersum;50.7119;6.7905;147
299;1963-01-01;-1.6154838709677417;1327;Weilerswist-Lommersum;50.7119;6.7905;147
300;1964-01-01;-0.13548387096774128;1327;Weilerswist-Lommersum;50.7119;6.7905;147
301;1965-01-01;-0.8554838709677419;1327;Weilerswist-Lommersum;50.7119;6.7905;147
302;1966-01-01;0.15451612903225787;1327;Weilerswist-Lommersum;50.7119;6.7905;147
303;1967-01-01;0.3945161290322581;1327;Weilerswist-Lommersum;50.7119;6.7905;147
304;1968-01-01;-0.3554838709677419;1327;Weilerswist-Lommersum;50.7119;6.7905;147
305;1969-01-01;-0.28548387096774164;1327;Weilerswist-Lommersum;50.7119;6.7905;147
306;1970-01-01;-0.41548387096774064;1327;Weilerswist-Lommersum;50.7119;6.7905;147
307;1971-01-01;0.23451612903225794;1327;Weilerswist-Lommersum;50.7119;6.7905;147
308;1972-01-01;-0.40548387096774086;1327;Weilerswist-Lommersum;50.7119;6.7905;147
309;1973-01-01;-0.045483870967741424;1327;Weilerswist-Lommersum;50.7119;6.7905;147
310;1974-01-01;0.6145161290322587;1327;Weilerswist-Lommersum;50.7119;6.7905;147
311;1975-01-01;1.2545161290322593;1327;Weilerswist-Lommersum;50.7119;6.7905;147
312;1976-01-01;0.5745161290322596;1327;Weilerswist-Lommersum;50.7119;6.7905;147
313;1977-01-01;0.1945161290322588;1327;Weilerswist-Lommersum;50.7119;6.7905;147
314;1978-01-01;-0.2554838709677405;1327;Weilerswist-Lommersum;50.7119;6.7905;147
315;1979-01-01;-0.5454838709677414;1327;Weilerswist-Lommersum;50.7119;6.7905;147
316;1980-01-01;-0.07548387096774078;1327;Weilerswist-Lommersum;50.7119;6.7905;147
317;1981-01-01;0.09451612903225914;1327;Weilerswist-Lommersum;50.7119;6.7905;147
318;1982-01-01;0.8445161290322591;1327;Weilerswist-Lommersum;50.7119;6.7905;147
319;1983-01-01;0.3945161290322581;1327;Weilerswist-Lommersum;50.7119;6.7905;147
320;1984-01-01;-0.3054838709677412;1327;Weilerswist-Lommersum;50.7119;6.7905;147
321;1985-01-01;-0.9254838709677404;1327;Weilerswist-Lommersum;50.7119;6.7905;147
322;1986-01-01;-0.3654838709677417;1327;Weilerswist-Lommersum;50.7119;6.7905;147
323;1987-01-01;-0.7354838709677409;1327;Weilerswist-Lommersum;50.7119;6.7905;147
324;1988-01-01;0.7345161290322579;1327;Weilerswist-Lommersum;50.7119;6.7905;147
325;1989-01-01;1.1645161290322594;1327;Weilerswist-Lommersum;50.7119;6.7905;147
326;1990-01-01;1.5245161290322589;1327;Weilerswist-Lommersum;50.7119;6.7905;147
327;1991-01-01;0.02451612903225886;1327;Weilerswist-Lommersum;50.7119;6.7905;147
